# epsilon=1e-4, max epochs=100

Lerning rate: 0.01
Batch size: 50
-------------------
0 tensor(1.7202, device='cuda:0', grad_fn=<DivBackward0>)
Learning rate: 0.05
Batch size: 100
-------------------
0 tensor(1.6870, device='cuda:0', grad_fn=<DivBackward0>)
1 tensor(1.5766, device='cuda:0', grad_fn=<DivBackward0>)
2 tensor(1.5215, device='cuda:0', grad_fn=<DivBackward0>)
3 tensor(1.4757, device='cuda:0', grad_fn=<DivBackward0>)
4 tensor(1.4470, device='cuda:0', grad_fn=<DivBackward0>)
5 tensor(1.4081, device='cuda:0', grad_fn=<DivBackward0>)
6 tensor(1.3720, device='cuda:0', grad_fn=<DivBackward0>)
7 tensor(1.3426, device='cuda:0', grad_fn=<DivBackward0>)
8 tensor(1.3152, device='cuda:0', grad_fn=<DivBackward0>)
9 tensor(1.2926, device='cuda:0', grad_fn=<DivBackward0>)
10 tensor(1.2535, device='cuda:0', grad_fn=<DivBackward0>)
11 tensor(1.2336, device='cuda:0', grad_fn=<DivBackward0>)
12 tensor(1.2146, device='cuda:0', grad_fn=<DivBackward0>)
13 tensor(1.1768, device='cuda:0', grad_fn=<DivBackward0>)
14 tensor(1.1685, device='cuda:0', grad_fn=<DivBackward0>)
15 tensor(1.1479, device='cuda:0', grad_fn=<DivBackward0>)
16 tensor(1.1314, device='cuda:0', grad_fn=<DivBackward0>)
17 tensor(1.0987, device='cuda:0', grad_fn=<DivBackward0>)
18 tensor(1.0637, device='cuda:0', grad_fn=<DivBackward0>)
19 tensor(1.0529, device='cuda:0', grad_fn=<DivBackward0>)
20 tensor(1.0305, device='cuda:0', grad_fn=<DivBackward0>)
21 tensor(1.0224, device='cuda:0', grad_fn=<DivBackward0>)
22 tensor(0.9939, device='cuda:0', grad_fn=<DivBackward0>)
23 tensor(0.9948, device='cuda:0', grad_fn=<DivBackward0>)
24 tensor(0.9528, device='cuda:0', grad_fn=<DivBackward0>)
25 tensor(0.9270, device='cuda:0', grad_fn=<DivBackward0>)
26 tensor(0.9270, device='cuda:0', grad_fn=<DivBackward0>)
Train f-1: 68.60235393473378
Test f-1: 34.025623574189126
Learning rate: 0.05
Batch size: 500
-------------------
0 tensor(1.7677, device='cuda:0', grad_fn=<DivBackward0>)
1 tensor(1.6551, device='cuda:0', grad_fn=<DivBackward0>)
2 tensor(1.6096, device='cuda:0', grad_fn=<DivBackward0>)
3 tensor(1.5777, device='cuda:0', grad_fn=<DivBackward0>)
4 tensor(1.5523, device='cuda:0', grad_fn=<DivBackward0>)
5 tensor(1.5276, device='cuda:0', grad_fn=<DivBackward0>)
6 tensor(1.5074, device='cuda:0', grad_fn=<DivBackward0>)
7 tensor(1.4872, device='cuda:0', grad_fn=<DivBackward0>)
8 tensor(1.4689, device='cuda:0', grad_fn=<DivBackward0>)
9 tensor(1.4515, device='cuda:0', grad_fn=<DivBackward0>)
10 tensor(1.4363, device='cuda:0', grad_fn=<DivBackward0>)
11 tensor(1.4239, device='cuda:0', grad_fn=<DivBackward0>)
12 tensor(1.4125, device='cuda:0', grad_fn=<DivBackward0>)
13 tensor(1.3948, device='cuda:0', grad_fn=<DivBackward0>)
14 tensor(1.3895, device='cuda:0', grad_fn=<DivBackward0>)
15 tensor(1.3746, device='cuda:0', grad_fn=<DivBackward0>)
16 tensor(1.3542, device='cuda:0', grad_fn=<DivBackward0>)
17 tensor(1.3628, device='cuda:0', grad_fn=<DivBackward0>)
18 tensor(1.3332, device='cuda:0', grad_fn=<DivBackward0>)
19 tensor(1.3270, device='cuda:0', grad_fn=<DivBackward0>)
20 tensor(1.3152, device='cuda:0', grad_fn=<DivBackward0>)
21 tensor(1.3115, device='cuda:0', grad_fn=<DivBackward0>)
22 tensor(1.3104, device='cuda:0', grad_fn=<DivBackward0>)
23 tensor(1.3032, device='cuda:0', grad_fn=<DivBackward0>)
24 tensor(1.2791, device='cuda:0', grad_fn=<DivBackward0>)
25 tensor(1.2520, device='cuda:0', grad_fn=<DivBackward0>)
26 tensor(1.2457, device='cuda:0', grad_fn=<DivBackward0>)
27 tensor(1.2566, device='cuda:0', grad_fn=<DivBackward0>)
28 tensor(1.2463, device='cuda:0', grad_fn=<DivBackward0>)
29 tensor(1.2522, device='cuda:0', grad_fn=<DivBackward0>)
30 tensor(1.2366, device='cuda:0', grad_fn=<DivBackward0>)
31 tensor(1.2058, device='cuda:0', grad_fn=<DivBackward0>)
32 tensor(1.2385, device='cuda:0', grad_fn=<DivBackward0>)
33 tensor(1.2021, device='cuda:0', grad_fn=<DivBackward0>)
34 tensor(1.2398, device='cuda:0', grad_fn=<DivBackward0>)
35 tensor(1.1822, device='cuda:0', grad_fn=<DivBackward0>)
36 tensor(1.1529, device='cuda:0', grad_fn=<DivBackward0>)
37 tensor(1.2267, device='cuda:0', grad_fn=<DivBackward0>)
38 tensor(1.1553, device='cuda:0', grad_fn=<DivBackward0>)
39 tensor(1.1973, device='cuda:0', grad_fn=<DivBackward0>)
40 tensor(1.1479, device='cuda:0', grad_fn=<DivBackward0>)
41 tensor(1.1007, device='cuda:0', grad_fn=<DivBackward0>)
42 tensor(1.1519, device='cuda:0', grad_fn=<DivBackward0>)
43 tensor(1.1588, device='cuda:0', grad_fn=<DivBackward0>)
44 tensor(1.1387, device='cuda:0', grad_fn=<DivBackward0>)
45 tensor(1.1384, device='cuda:0', grad_fn=<DivBackward0>)
46 tensor(1.1185, device='cuda:0', grad_fn=<DivBackward0>)
47 tensor(1.1014, device='cuda:0', grad_fn=<DivBackward0>)
48 tensor(1.0832, device='cuda:0', grad_fn=<DivBackward0>)
49 tensor(1.1191, device='cuda:0', grad_fn=<DivBackward0>)
50 tensor(1.1357, device='cuda:0', grad_fn=<DivBackward0>)
51 tensor(1.1384, device='cuda:0', grad_fn=<DivBackward0>)
52 tensor(1.0333, device='cuda:0', grad_fn=<DivBackward0>)
53 tensor(1.0913, device='cuda:0', grad_fn=<DivBackward0>)
54 tensor(1.0467, device='cuda:0', grad_fn=<DivBackward0>)
55 tensor(1.0640, device='cuda:0', grad_fn=<DivBackward0>)
56 tensor(1.0229, device='cuda:0', grad_fn=<DivBackward0>)
57 tensor(1.0776, device='cuda:0', grad_fn=<DivBackward0>)
58 tensor(1.0502, device='cuda:0', grad_fn=<DivBackward0>)
59 tensor(1.0669, device='cuda:0', grad_fn=<DivBackward0>)
60 tensor(1.0348, device='cuda:0', grad_fn=<DivBackward0>)
61 tensor(1.0313, device='cuda:0', grad_fn=<DivBackward0>)
62 tensor(1.0083, device='cuda:0', grad_fn=<DivBackward0>)
63 tensor(1.0250, device='cuda:0', grad_fn=<DivBackward0>)
64 tensor(0.9863, device='cuda:0', grad_fn=<DivBackward0>)
65 tensor(0.9876, device='cuda:0', grad_fn=<DivBackward0>)
66 tensor(1.0506, device='cuda:0', grad_fn=<DivBackward0>)
67 tensor(1.0275, device='cuda:0', grad_fn=<DivBackward0>)
68 tensor(0.9932, device='cuda:0', grad_fn=<DivBackward0>)
69 tensor(0.9682, device='cuda:0', grad_fn=<DivBackward0>)
70 tensor(0.9121, device='cuda:0', grad_fn=<DivBackward0>)
71 tensor(0.9972, device='cuda:0', grad_fn=<DivBackward0>)
72 tensor(0.9478, device='cuda:0', grad_fn=<DivBackward0>)
73 tensor(1.0022, device='cuda:0', grad_fn=<DivBackward0>)
74 tensor(0.8961, device='cuda:0', grad_fn=<DivBackward0>)
75 tensor(0.9334, device='cuda:0', grad_fn=<DivBackward0>)
76 tensor(0.9717, device='cuda:0', grad_fn=<DivBackward0>)
77 tensor(0.8944, device='cuda:0', grad_fn=<DivBackward0>)
78 tensor(0.9553, device='cuda:0', grad_fn=<DivBackward0>)
79 tensor(0.9699, device='cuda:0', grad_fn=<DivBackward0>)
80 tensor(0.9983, device='cuda:0', grad_fn=<DivBackward0>)
81 tensor(0.9118, device='cuda:0', grad_fn=<DivBackward0>)
82 tensor(0.8373, device='cuda:0', grad_fn=<DivBackward0>)
83 tensor(0.9015, device='cuda:0', grad_fn=<DivBackward0>)
84 tensor(0.9298, device='cuda:0', grad_fn=<DivBackward0>)
85 tensor(0.8538, device='cuda:0', grad_fn=<DivBackward0>)
86 tensor(0.8996, device='cuda:0', grad_fn=<DivBackward0>)
87 tensor(0.8551, device='cuda:0', grad_fn=<DivBackward0>)
88 tensor(0.9301, device='cuda:0', grad_fn=<DivBackward0>)
89 tensor(0.9680, device='cuda:0', grad_fn=<DivBackward0>)
90 tensor(0.8248, device='cuda:0', grad_fn=<DivBackward0>)
91 tensor(0.8598, device='cuda:0', grad_fn=<DivBackward0>)
92 tensor(0.9084, device='cuda:0', grad_fn=<DivBackward0>)
93 tensor(0.8749, device='cuda:0', grad_fn=<DivBackward0>)
94 tensor(0.9276, device='cuda:0', grad_fn=<DivBackward0>)
95 tensor(0.8159, device='cuda:0', grad_fn=<DivBackward0>)
96 tensor(0.8476, device='cuda:0', grad_fn=<DivBackward0>)
97 tensor(0.8941, device='cuda:0', grad_fn=<DivBackward0>)
98 tensor(0.8650, device='cuda:0', grad_fn=<DivBackward0>)
99 tensor(0.7893, device='cuda:0', grad_fn=<DivBackward0>)
Train f-1: 77.45087350493692
Test f-1: 37.129927968614574
Learning rate: 0.1
Batch size: 50
-------------------
0 tensor(1.6960, device='cuda:0', grad_fn=<DivBackward0>)
1 tensor(1.6155, device='cuda:0', grad_fn=<DivBackward0>)
2 tensor(1.5814, device='cuda:0', grad_fn=<DivBackward0>)
3 tensor(1.5511, device='cuda:0', grad_fn=<DivBackward0>)
4 tensor(1.5295, device='cuda:0', grad_fn=<DivBackward0>)
5 tensor(1.5006, device='cuda:0', grad_fn=<DivBackward0>)
6 tensor(1.4786, device='cuda:0', grad_fn=<DivBackward0>)
7 tensor(1.4537, device='cuda:0', grad_fn=<DivBackward0>)
8 tensor(1.4237, device='cuda:0', grad_fn=<DivBackward0>)
9 tensor(1.4227, device='cuda:0', grad_fn=<DivBackward0>)
10 tensor(1.3876, device='cuda:0', grad_fn=<DivBackward0>)
11 tensor(1.3597, device='cuda:0', grad_fn=<DivBackward0>)
12 tensor(1.3319, device='cuda:0', grad_fn=<DivBackward0>)
13 tensor(1.3201, device='cuda:0', grad_fn=<DivBackward0>)
14 tensor(1.2947, device='cuda:0', grad_fn=<DivBackward0>)
15 tensor(1.2660, device='cuda:0', grad_fn=<DivBackward0>)
16 tensor(1.2571, device='cuda:0', grad_fn=<DivBackward0>)
17 tensor(1.2202, device='cuda:0', grad_fn=<DivBackward0>)
18 tensor(1.1973, device='cuda:0', grad_fn=<DivBackward0>)
19 tensor(1.1720, device='cuda:0', grad_fn=<DivBackward0>)
20 tensor(1.1527, device='cuda:0', grad_fn=<DivBackward0>)
21 tensor(1.1180, device='cuda:0', grad_fn=<DivBackward0>)
22 tensor(1.1009, device='cuda:0', grad_fn=<DivBackward0>)
23 tensor(1.0991, device='cuda:0', grad_fn=<DivBackward0>)
24 tensor(1.0578, device='cuda:0', grad_fn=<DivBackward0>)
25 tensor(1.0221, device='cuda:0', grad_fn=<DivBackward0>)
26 tensor(1.0391, device='cuda:0', grad_fn=<DivBackward0>)
27 tensor(0.9883, device='cuda:0', grad_fn=<DivBackward0>)
28 tensor(0.9722, device='cuda:0', grad_fn=<DivBackward0>)
29 tensor(0.9791, device='cuda:0', grad_fn=<DivBackward0>)
30 tensor(0.9345, device='cuda:0', grad_fn=<DivBackward0>)
31 tensor(0.9028, device='cuda:0', grad_fn=<DivBackward0>)
32 tensor(0.8858, device='cuda:0', grad_fn=<DivBackward0>)
33 tensor(0.8903, device='cuda:0', grad_fn=<DivBackward0>)
34 tensor(0.8411, device='cuda:0', grad_fn=<DivBackward0>)
35 tensor(0.8315, device='cuda:0', grad_fn=<DivBackward0>)
36 tensor(0.8310, device='cuda:0', grad_fn=<DivBackward0>)
37 tensor(0.7972, device='cuda:0', grad_fn=<DivBackward0>)
38 tensor(0.7625, device='cuda:0', grad_fn=<DivBackward0>)
39 tensor(0.7767, device='cuda:0', grad_fn=<DivBackward0>)
40 tensor(0.7708, device='cuda:0', grad_fn=<DivBackward0>)
41 tensor(0.7195, device='cuda:0', grad_fn=<DivBackward0>)
42 tensor(0.7633, device='cuda:0', grad_fn=<DivBackward0>)
43 tensor(0.6777, device='cuda:0', grad_fn=<DivBackward0>)
44 tensor(0.7006, device='cuda:0', grad_fn=<DivBackward0>)
45 tensor(0.6736, device='cuda:0', grad_fn=<DivBackward0>)
46 tensor(0.6629, device='cuda:0', grad_fn=<DivBackward0>)
47 tensor(0.6473, device='cuda:0', grad_fn=<DivBackward0>)
48 tensor(0.6221, device='cuda:0', grad_fn=<DivBackward0>)
49 tensor(0.5921, device='cuda:0', grad_fn=<DivBackward0>)
50 tensor(0.6271, device='cuda:0', grad_fn=<DivBackward0>)
51 tensor(0.6142, device='cuda:0', grad_fn=<DivBackward0>)
52 tensor(0.5905, device='cuda:0', grad_fn=<DivBackward0>)
53 tensor(0.5779, device='cuda:0', grad_fn=<DivBackward0>)
54 tensor(0.5783, device='cuda:0', grad_fn=<DivBackward0>)
55 tensor(0.5450, device='cuda:0', grad_fn=<DivBackward0>)
56 tensor(0.5644, device='cuda:0', grad_fn=<DivBackward0>)
57 tensor(0.5424, device='cuda:0', grad_fn=<DivBackward0>)
58 tensor(0.5279, device='cuda:0', grad_fn=<DivBackward0>)
59 tensor(0.5847, device='cuda:0', grad_fn=<DivBackward0>)
60 tensor(0.4902, device='cuda:0', grad_fn=<DivBackward0>)
61 tensor(0.4692, device='cuda:0', grad_fn=<DivBackward0>)
62 tensor(0.4607, device='cuda:0', grad_fn=<DivBackward0>)
63 tensor(0.5509, device='cuda:0', grad_fn=<DivBackward0>)
64 tensor(0.4227, device='cuda:0', grad_fn=<DivBackward0>)
65 tensor(0.4385, device='cuda:0', grad_fn=<DivBackward0>)
66 tensor(0.4891, device='cuda:0', grad_fn=<DivBackward0>)
67 tensor(0.4234, device='cuda:0', grad_fn=<DivBackward0>)
68 tensor(0.4343, device='cuda:0', grad_fn=<DivBackward0>)
69 tensor(0.4388, device='cuda:0', grad_fn=<DivBackward0>)
70 tensor(0.3859, device='cuda:0', grad_fn=<DivBackward0>)
71 tensor(0.4067, device='cuda:0', grad_fn=<DivBackward0>)
72 tensor(0.4183, device='cuda:0', grad_fn=<DivBackward0>)
73 tensor(0.4438, device='cuda:0', grad_fn=<DivBackward0>)
74 tensor(0.3769, device='cuda:0', grad_fn=<DivBackward0>)
75 tensor(0.4100, device='cuda:0', grad_fn=<DivBackward0>)
76 tensor(0.3349, device='cuda:0', grad_fn=<DivBackward0>)
77 tensor(0.3789, device='cuda:0', grad_fn=<DivBackward0>)
78 tensor(0.3453, device='cuda:0', grad_fn=<DivBackward0>)
79 tensor(0.4159, device='cuda:0', grad_fn=<DivBackward0>)
80 tensor(0.3445, device='cuda:0', grad_fn=<DivBackward0>)
81 tensor(0.2956, device='cuda:0', grad_fn=<DivBackward0>)
82 tensor(0.3825, device='cuda:0', grad_fn=<DivBackward0>)
83 tensor(0.3363, device='cuda:0', grad_fn=<DivBackward0>)
84 tensor(0.3712, device='cuda:0', grad_fn=<DivBackward0>)
85 tensor(0.3369, device='cuda:0', grad_fn=<DivBackward0>)
86 tensor(0.3108, device='cuda:0', grad_fn=<DivBackward0>)
87 tensor(0.3500, device='cuda:0', grad_fn=<DivBackward0>)
88 tensor(0.3453, device='cuda:0', grad_fn=<DivBackward0>)
89 tensor(0.2972, device='cuda:0', grad_fn=<DivBackward0>)
90 tensor(0.2707, device='cuda:0', grad_fn=<DivBackward0>)
91 tensor(0.2940, device='cuda:0', grad_fn=<DivBackward0>)
92 tensor(0.2820, device='cuda:0', grad_fn=<DivBackward0>)
93 tensor(0.3330, device='cuda:0', grad_fn=<DivBackward0>)
94 tensor(0.2958, device='cuda:0', grad_fn=<DivBackward0>)
95 tensor(0.3046, device='cuda:0', grad_fn=<DivBackward0>)
96 tensor(0.3065, device='cuda:0', grad_fn=<DivBackward0>)
97 tensor(0.2669, device='cuda:0', grad_fn=<DivBackward0>)
98 tensor(0.3525, device='cuda:0', grad_fn=<DivBackward0>)
99 tensor(0.2094, device='cuda:0', grad_fn=<DivBackward0>)
Train f-1: 95.59575927179343
Test f-1: 37.405368026278445
Learning rate: 0.1
Batch size: 100
-------------------
0 tensor(1.6818, device='cuda:0', grad_fn=<DivBackward0>)
1 tensor(1.5785, device='cuda:0', grad_fn=<DivBackward0>)
2 tensor(1.5338, device='cuda:0', grad_fn=<DivBackward0>)
3 tensor(1.4944, device='cuda:0', grad_fn=<DivBackward0>)
4 tensor(1.4661, device='cuda:0', grad_fn=<DivBackward0>)
5 tensor(1.4374, device='cuda:0', grad_fn=<DivBackward0>)
6 tensor(1.4108, device='cuda:0', grad_fn=<DivBackward0>)
7 tensor(1.3859, device='cuda:0', grad_fn=<DivBackward0>)
8 tensor(1.3641, device='cuda:0', grad_fn=<DivBackward0>)
9 tensor(1.3368, device='cuda:0', grad_fn=<DivBackward0>)
10 tensor(1.3276, device='cuda:0', grad_fn=<DivBackward0>)
11 tensor(1.3010, device='cuda:0', grad_fn=<DivBackward0>)
12 tensor(1.2808, device='cuda:0', grad_fn=<DivBackward0>)
13 tensor(1.2535, device='cuda:0', grad_fn=<DivBackward0>)
14 tensor(1.2329, device='cuda:0', grad_fn=<DivBackward0>)
15 tensor(1.2103, device='cuda:0', grad_fn=<DivBackward0>)
16 tensor(1.2007, device='cuda:0', grad_fn=<DivBackward0>)
17 tensor(1.1526, device='cuda:0', grad_fn=<DivBackward0>)
18 tensor(1.1647, device='cuda:0', grad_fn=<DivBackward0>)
19 tensor(1.1263, device='cuda:0', grad_fn=<DivBackward0>)
20 tensor(1.1118, device='cuda:0', grad_fn=<DivBackward0>)
21 tensor(1.1004, device='cuda:0', grad_fn=<DivBackward0>)
22 tensor(1.0654, device='cuda:0', grad_fn=<DivBackward0>)
23 tensor(1.0637, device='cuda:0', grad_fn=<DivBackward0>)
24 tensor(1.0266, device='cuda:0', grad_fn=<DivBackward0>)
25 tensor(1.0403, device='cuda:0', grad_fn=<DivBackward0>)
26 tensor(0.9907, device='cuda:0', grad_fn=<DivBackward0>)
27 tensor(0.9945, device='cuda:0', grad_fn=<DivBackward0>)
28 tensor(0.9841, device='cuda:0', grad_fn=<DivBackward0>)
29 tensor(0.9416, device='cuda:0', grad_fn=<DivBackward0>)
30 tensor(0.9322, device='cuda:0', grad_fn=<DivBackward0>)
31 tensor(0.9394, device='cuda:0', grad_fn=<DivBackward0>)
32 tensor(0.8846, device='cuda:0', grad_fn=<DivBackward0>)
33 tensor(0.8909, device='cuda:0', grad_fn=<DivBackward0>)
34 tensor(0.8941, device='cuda:0', grad_fn=<DivBackward0>)
35 tensor(0.8639, device='cuda:0', grad_fn=<DivBackward0>)
36 tensor(0.8093, device='cuda:0', grad_fn=<DivBackward0>)
37 tensor(0.8402, device='cuda:0', grad_fn=<DivBackward0>)
38 tensor(0.7941, device='cuda:0', grad_fn=<DivBackward0>)
39 tensor(0.7937, device='cuda:0', grad_fn=<DivBackward0>)
40 tensor(0.7858, device='cuda:0', grad_fn=<DivBackward0>)
41 tensor(0.7752, device='cuda:0', grad_fn=<DivBackward0>)
42 tensor(0.7340, device='cuda:0', grad_fn=<DivBackward0>)
43 tensor(0.7706, device='cuda:0', grad_fn=<DivBackward0>)
44 tensor(0.7018, device='cuda:0', grad_fn=<DivBackward0>)
45 tensor(0.6607, device='cuda:0', grad_fn=<DivBackward0>)
46 tensor(0.7019, device='cuda:0', grad_fn=<DivBackward0>)
47 tensor(0.7114, device='cuda:0', grad_fn=<DivBackward0>)
48 tensor(0.6386, device='cuda:0', grad_fn=<DivBackward0>)
49 tensor(0.6250, device='cuda:0', grad_fn=<DivBackward0>)
50 tensor(0.6242, device='cuda:0', grad_fn=<DivBackward0>)
51 tensor(0.6801, device='cuda:0', grad_fn=<DivBackward0>)
52 tensor(0.6757, device='cuda:0', grad_fn=<DivBackward0>)
53 tensor(0.5822, device='cuda:0', grad_fn=<DivBackward0>)
54 tensor(0.5784, device='cuda:0', grad_fn=<DivBackward0>)
55 tensor(0.5581, device='cuda:0', grad_fn=<DivBackward0>)
56 tensor(0.5909, device='cuda:0', grad_fn=<DivBackward0>)
57 tensor(0.5342, device='cuda:0', grad_fn=<DivBackward0>)
58 tensor(0.4949, device='cuda:0', grad_fn=<DivBackward0>)
59 tensor(0.5662, device='cuda:0', grad_fn=<DivBackward0>)
60 tensor(0.4908, device='cuda:0', grad_fn=<DivBackward0>)
61 tensor(0.5061, device='cuda:0', grad_fn=<DivBackward0>)
62 tensor(0.5707, device='cuda:0', grad_fn=<DivBackward0>)
63 tensor(0.5343, device='cuda:0', grad_fn=<DivBackward0>)
64 tensor(0.4373, device='cuda:0', grad_fn=<DivBackward0>)
65 tensor(0.5283, device='cuda:0', grad_fn=<DivBackward0>)
66 tensor(0.3557, device='cuda:0', grad_fn=<DivBackward0>)
67 tensor(0.5021, device='cuda:0', grad_fn=<DivBackward0>)
68 tensor(0.5129, device='cuda:0', grad_fn=<DivBackward0>)
69 tensor(0.3717, device='cuda:0', grad_fn=<DivBackward0>)
70 tensor(0.4593, device='cuda:0', grad_fn=<DivBackward0>)
71 tensor(0.4454, device='cuda:0', grad_fn=<DivBackward0>)
72 tensor(0.4101, device='cuda:0', grad_fn=<DivBackward0>)
73 tensor(0.3943, device='cuda:0', grad_fn=<DivBackward0>)
74 tensor(0.3175, device='cuda:0', grad_fn=<DivBackward0>)
75 tensor(0.3667, device='cuda:0', grad_fn=<DivBackward0>)
76 tensor(0.4432, device='cuda:0', grad_fn=<DivBackward0>)
77 tensor(0.4144, device='cuda:0', grad_fn=<DivBackward0>)
78 tensor(0.4344, device='cuda:0', grad_fn=<DivBackward0>)
79 tensor(0.2459, device='cuda:0', grad_fn=<DivBackward0>)
80 tensor(0.2313, device='cuda:0', grad_fn=<DivBackward0>)
81 tensor(0.4099, device='cuda:0', grad_fn=<DivBackward0>)
82 tensor(0.2507, device='cuda:0', grad_fn=<DivBackward0>)
83 tensor(0.3971, device='cuda:0', grad_fn=<DivBackward0>)
84 tensor(0.3829, device='cuda:0', grad_fn=<DivBackward0>)
85 tensor(0.1686, device='cuda:0', grad_fn=<DivBackward0>)
86 tensor(0.4584, device='cuda:0', grad_fn=<DivBackward0>)
87 tensor(0.2127, device='cuda:0', grad_fn=<DivBackward0>)
88 tensor(0.4406, device='cuda:0', grad_fn=<DivBackward0>)
89 tensor(0.1434, device='cuda:0', grad_fn=<DivBackward0>)
90 tensor(0.2669, device='cuda:0', grad_fn=<DivBackward0>)
91 tensor(0.1462, device='cuda:0', grad_fn=<DivBackward0>)
92 tensor(0.1540, device='cuda:0', grad_fn=<DivBackward0>)
93 tensor(0.5261, device='cuda:0', grad_fn=<DivBackward0>)
94 tensor(0.1257, device='cuda:0', grad_fn=<DivBackward0>)
95 tensor(0.2806, device='cuda:0', grad_fn=<DivBackward0>)
96 tensor(0.0999, device='cuda:0', grad_fn=<DivBackward0>)
97 tensor(0.1119, device='cuda:0', grad_fn=<DivBackward0>)
98 tensor(0.5911, device='cuda:0', grad_fn=<DivBackward0>)
99 tensor(0.0941, device='cuda:0', grad_fn=<DivBackward0>)
Train f-1: 98.65532849235595
Test f-1: 37.47117679804783
Learning rate: 0.1
Batch size: 500
-------------------
0 tensor(1.7311, device='cuda:0', grad_fn=<DivBackward0>)
1 tensor(1.6263, device='cuda:0', grad_fn=<DivBackward0>)
2 tensor(1.5744, device='cuda:0', grad_fn=<DivBackward0>)
3 tensor(1.5410, device='cuda:0', grad_fn=<DivBackward0>)
4 tensor(1.5127, device='cuda:0', grad_fn=<DivBackward0>)
5 tensor(1.5042, device='cuda:0', grad_fn=<DivBackward0>)
6 tensor(1.4785, device='cuda:0', grad_fn=<DivBackward0>)
7 tensor(1.4646, device='cuda:0', grad_fn=<DivBackward0>)
8 tensor(1.4300, device='cuda:0', grad_fn=<DivBackward0>)
9 tensor(1.4351, device='cuda:0', grad_fn=<DivBackward0>)
10 tensor(1.4211, device='cuda:0', grad_fn=<DivBackward0>)
11 tensor(1.3908, device='cuda:0', grad_fn=<DivBackward0>)
12 tensor(1.4008, device='cuda:0', grad_fn=<DivBackward0>)
13 tensor(1.3614, device='cuda:0', grad_fn=<DivBackward0>)
14 tensor(1.3982, device='cuda:0', grad_fn=<DivBackward0>)
15 tensor(1.3449, device='cuda:0', grad_fn=<DivBackward0>)
16 tensor(1.3317, device='cuda:0', grad_fn=<DivBackward0>)
17 tensor(1.3494, device='cuda:0', grad_fn=<DivBackward0>)
18 tensor(1.3110, device='cuda:0', grad_fn=<DivBackward0>)
19 tensor(1.3262, device='cuda:0', grad_fn=<DivBackward0>)
20 tensor(1.3048, device='cuda:0', grad_fn=<DivBackward0>)
21 tensor(1.2974, device='cuda:0', grad_fn=<DivBackward0>)
22 tensor(1.3198, device='cuda:0', grad_fn=<DivBackward0>)
23 tensor(1.2692, device='cuda:0', grad_fn=<DivBackward0>)
24 tensor(1.2852, device='cuda:0', grad_fn=<DivBackward0>)
25 tensor(1.2548, device='cuda:0', grad_fn=<DivBackward0>)
26 tensor(1.2266, device='cuda:0', grad_fn=<DivBackward0>)
27 tensor(1.2741, device='cuda:0', grad_fn=<DivBackward0>)
28 tensor(1.2462, device='cuda:0', grad_fn=<DivBackward0>)
29 tensor(1.2358, device='cuda:0', grad_fn=<DivBackward0>)
30 tensor(1.2135, device='cuda:0', grad_fn=<DivBackward0>)
31 tensor(1.1987, device='cuda:0', grad_fn=<DivBackward0>)
32 tensor(1.2070, device='cuda:0', grad_fn=<DivBackward0>)
33 tensor(1.2044, device='cuda:0', grad_fn=<DivBackward0>)
34 tensor(1.2568, device='cuda:0', grad_fn=<DivBackward0>)
35 tensor(1.2373, device='cuda:0', grad_fn=<DivBackward0>)
36 tensor(1.1483, device='cuda:0', grad_fn=<DivBackward0>)
37 tensor(1.1638, device='cuda:0', grad_fn=<DivBackward0>)
38 tensor(1.1489, device='cuda:0', grad_fn=<DivBackward0>)
39 tensor(1.1717, device='cuda:0', grad_fn=<DivBackward0>)
40 tensor(1.1418, device='cuda:0', grad_fn=<DivBackward0>)
41 tensor(1.1847, device='cuda:0', grad_fn=<DivBackward0>)
42 tensor(1.1272, device='cuda:0', grad_fn=<DivBackward0>)
43 tensor(1.1261, device='cuda:0', grad_fn=<DivBackward0>)
44 tensor(1.1538, device='cuda:0', grad_fn=<DivBackward0>)
45 tensor(1.1465, device='cuda:0', grad_fn=<DivBackward0>)
46 tensor(1.0964, device='cuda:0', grad_fn=<DivBackward0>)
47 tensor(1.1530, device='cuda:0', grad_fn=<DivBackward0>)
48 tensor(1.1652, device='cuda:0', grad_fn=<DivBackward0>)
49 tensor(1.0933, device='cuda:0', grad_fn=<DivBackward0>)
50 tensor(1.0633, device='cuda:0', grad_fn=<DivBackward0>)
51 tensor(1.1471, device='cuda:0', grad_fn=<DivBackward0>)
52 tensor(1.0186, device='cuda:0', grad_fn=<DivBackward0>)
53 tensor(1.0966, device='cuda:0', grad_fn=<DivBackward0>)
54 tensor(1.0970, device='cuda:0', grad_fn=<DivBackward0>)
55 tensor(1.0413, device='cuda:0', grad_fn=<DivBackward0>)
56 tensor(1.0207, device='cuda:0', grad_fn=<DivBackward0>)
57 tensor(1.0752, device='cuda:0', grad_fn=<DivBackward0>)
58 tensor(1.1082, device='cuda:0', grad_fn=<DivBackward0>)
59 tensor(1.0159, device='cuda:0', grad_fn=<DivBackward0>)
60 tensor(1.0506, device='cuda:0', grad_fn=<DivBackward0>)
61 tensor(1.0754, device='cuda:0', grad_fn=<DivBackward0>)
62 tensor(1.0118, device='cuda:0', grad_fn=<DivBackward0>)
